CO2,Coolant,Litre per 100km(Instant),GPS Speed,OBD Speed,RPM,Engine Load,Long-Term Fuel Efficiency,Average Speed,RPM Variability,Coolant Temperature Change,Target,Lane_Departure,Forward_Collision,Tire_Pressure_FL,Tire_Pressure_FR,Blind_Spot_Detection,Tire_Pressure_RL,Tire_Pressure_RR
573.5114285714286,82.0,21.82571428571429,38.68,39.0,3015.0,25.24908739531888,18.414000000000005,24.366,412.8062364946638,0.0,1,0,1,1,1,0,1,1
258.0785714285715,82.0,9.758571428571427,38.68,41.0,3015.0,26.543912389950613,18.304428571428573,26.595,490.15146185190025,0.0,1,0,1,1,1,0,1,1
373.43,82.0,14.114999999999997,38.74,39.0,2139.0,17.9130341421516,16.675357142857145,28.976,491.3343396642785,0.0,0,0,1,1,1,0,1,1
311.25428571428574,83.0,11.768571428571429,40.04,41.0,2181.0,19.20141722138716,15.099214285714286,31.026,446.59702193364336,1.0,0,0,1,1,1,0,1,1
154.57142857142858,83.0,5.842857142857142,40.04,41.0,2181.0,19.20141722138716,13.790071428571428,32.651,428.22217753560176,0.0,0,0,1,1,1,0,1,1
152.2533333333333,84.0,5.753333333333333,39.57,39.0,2075.0,17.37706678118961,13.33711904761905,34.122,413.17611257186576,1.0,0,0,1,1,1,0,1,1
216.95714285714283,84.0,8.155714285714286,39.57,38.0,2029.0,16.55615202920335,13.308023809523812,35.593,400.01049986218993,0.0,0,0,1,1,1,0,1,1
271.9642857142857,85.0,10.28285714285714,36.22,37.0,1953.0,15.51664161477346,13.257166666666668,36.758,394.5621483225272,1.0,0,0,1,1,1,0,1,1
346.43666666666667,85.0,13.1,36.66,38.0,1982.0,16.172643332617564,12.398595238095238,37.891,412.0157629131293,0.0,0,0,1,1,1,0,1,1
336.07,85.0,12.705714285714285,37.32,39.0,2046.0,17.134206570753705,11.330833333333333,38.55200000000001,404.4285955380605,0.0,0,0,1,1,1,0,1,1
289.25,85.0,10.937142857142858,38.55,39.0,2046.0,17.134206570753705,10.24197619047619,38.539,308.58784090685606,0.0,0,0,1,1,1,0,1,1
270.24,86.0,10.216666666666669,39.55,39.0,2069.0,17.32681984109942,10.287785714285716,38.626,77.2405334005398,1.0,0,0,1,1,1,0,1,1
264.48285714285714,86.0,10.0,39.55,39.0,2079.0,17.410564741249733,9.876285714285714,38.707,73.53525231705714,0.0,0,0,1,1,1,0,1,1
256.12,86.0,9.682857142857143,39.42,39.0,2079.0,17.410564741249733,9.667714285714286,38.645,61.62872706782094,0.0,0,0,1,1,1,0,1,1
254.844,85.0,9.604,39.46,39.0,2105.0,17.62830148164054,10.043828571428572,38.587,47.21358090869849,-1.0,0,0,1,1,1,0,1,1
249.1057142857143,85.0,9.42,40.02,40.0,2105.0,18.080309211939017,10.41049523809524,38.632,50.10444646491505,0.0,0,0,1,1,1,0,1,1
214.49,83.0,8.108571428571427,40.49,40.0,2128.0,18.27786128408847,10.405780952380953,38.724,55.17205411760099,-2.0,0,0,1,1,1,0,1,1
126.84,83.0,4.796666666666667,40.49,40.0,2103.0,18.06313077088254,9.857161904761906,39.151,41.8802525727272,0.0,0,0,1,1,1,0,1,1
95.92714285714284,81.0,3.624285714285714,40.24,39.0,2042.0,17.10070861069358,8.909590476190477,39.509,29.74259945300785,-2.0,0,0,1,1,1,0,1,1
99.99142857142856,81.0,3.732857142857143,39.25,32.0,1544.0,10.60940519647842,8.012304761904762,39.702,172.91680722885874,0.0,0,1,1,1,1,0,1,1
234.4666666666666,81.0,9.513333333333334,32.68,30.0,1997.0,12.86450504616706,7.869923809523809,39.115,173.10719222493356,0.0,0,0,1,1,1,0,1,1
390.1571428571428,81.0,15.185714285714289,33.0,35.0,1812.0,13.618209147519863,8.366828571428572,38.46,184.5638703057086,0.0,0,0,1,1,1,0,1,1
252.2042857142857,80.0,9.537142857142856,34.84,38.0,1990.0,16.237921408632168,8.320542857142858,37.989,182.4324837059216,-1.0,0,0,1,1,1,0,1,1
141.8033333333333,81.0,5.363333333333333,37.81,38.0,2015.0,16.441915396177798,7.888590476190475,37.828,180.09037854489816,1.0,0,0,1,1,1,0,1,1
95.13857142857144,81.0,3.595714285714285,38.15,38.0,2015.0,16.441915396177798,7.287761904761905,37.697,175.5692012980772,0.0,0,0,1,1,1,0,1,1
93.00285714285714,82.0,3.518571428571428,38.15,37.0,1958.0,15.556366759716555,6.697619047619048,37.510000000000005,169.53478830153065,1.0,0,0,1,1,1,0,1,1
92.95,82.0,3.51,37.86,36.0,1920.0,14.842173072793644,6.237761904761905,37.247,159.12762173802653,0.0,0,0,1,1,1,0,1,1
90.71714285714286,82.0,3.4257142857142853,37.79,36.0,1597.0,12.34528666523513,6.100666666666667,36.977,180.421112339378,0.0,0,0,1,1,1,0,1,1
67.07000000000001,82.0,2.5385714285714283,36.56,36.0,2058.0,15.908954262400687,5.992095238095238,36.609,181.9927959502201,0.0,0,0,1,1,1,0,1,1
98.64833333333333,82.0,3.731666666666667,36.39,34.0,2471.0,18.04036933648272,5.991976190476191,36.323,218.2995139201598,0.0,1,0,1,1,1,0,1,1
131.30714285714288,82.0,4.967142857142858,35.12,33.0,2471.0,17.50977023835087,5.537357142857143,36.567,267.5169984214919,0.0,1,0,1,1,1,0,1,1
132.87166666666667,83.0,5.021666666666667,33.99,31.0,2362.0,15.722997637964356,4.520952380952381,36.666,274.01705137535555,1.0,1,0,1,1,1,0,1,1
134.0357142857143,83.0,5.067142857142857,32.08,30.0,2293.0,14.771312003435687,4.073952380952381,36.39,278.96674433423794,0.0,0,0,1,1,1,0,1,1
142.3385714285714,83.0,5.380000000000001,27.0,24.0,1814.0,9.34850762293322,4.075619047619048,35.309000000000005,293.8943309725071,0.0,0,0,1,1,1,0,1,1
100.73,83.0,7.37,22.45,18.0,1024.0,3.9579128194116384,4.453047619047619,33.739,449.886602996306,0.0,0,0,0,1,1,0,1,1
0.0,83.0,8.0,14.95,11.0,794.0,1.8754563023405624,4.901190476190477,31.419,589.8506779026561,0.0,0,0,0,1,1,0,1,1
0.0,83.0,15.74,10.94,8.0,735.0,1.2626154176508482,6.124190476190476,28.727,691.3163691264829,0.0,0,0,0,1,1,0,1,1
0.0,83.0,23.441666666666663,6.34,3.0,740.0,0.476701739317157,8.125785714285715,25.582,763.3921083631352,0.0,0,0,0,1,1,0,1,1
0.0,83.0,0.0,0.0,0.0,763.0,0.0,7.871928571428572,21.926,800.3726979073923,0.0,0,0,0,1,1,0,1,1
0.0,83.0,0.0,0.0,0.0,769.0,0.0,7.498761904761904,18.287,762.027595009235,0.0,0,0,0,1,1,0,1,1
0.0,83.0,0.0,0.0,0.0,769.0,0.0,7.002047619047619,14.775,675.5754830759752,0.0,0,0,0,1,1,0,1,1
0.0,83.0,0.0,0.0,0.0,770.0,0.0,6.499880952380951,11.376,548.623418708644,0.0,0,0,0,1,1,0,1,1
0.0,84.0,0.0,0.0,0.0,770.0,0.0,5.993166666666666,8.168,333.5755120242304,1.0,0,0,0,1,1,0,1,1
0.0,84.0,0.0,0.0,0.0,766.0,0.0,5.455166666666666,5.468,83.85437111779781,0.0,0,0,0,1,1,0,1,1
0.0,84.0,0.0,0.0,0.0,752.0,0.0,4.718166666666667,3.2230000000000003,16.91022044686291,0.0,0,0,0,1,1,0,1,1
0.0,84.0,0.0,0.0,0.0,1721.0,0.0,3.9181666666666666,1.7280000000000002,304.3781456602314,0.0,0,0,0,1,1,0,1,1
0.0,84.0,0.0,0.0,0.0,1801.0,0.0,2.3441666666666663,0.634,421.5881218018949,0.0,0,0,0,1,1,0,1,1
0.0,84.0,14.502857142857144,7.57,9.0,1846.0,3.567532746403264,1.4502857142857144,0.757,495.4522176759374,0.0,0,0,0,1,1,0,1,1
670.1957142857143,84.0,30.17,14.36,17.0,2354.0,8.59308567747477,4.4672857142857145,2.193,623.782690080807,0.0,1,0,0,1,1,0,1,1
594.5033333333333,84.0,22.476666666666663,19.33,21.0,2919.0,13.162765729010092,6.714952380952381,4.126,793.8761168399586,0.0,1,0,1,1,1,0,1,1
282.07000000000005,84.0,10.665714285714284,21.49,23.0,2279.0,11.255529310715051,7.78152380952381,6.275,794.2353135773651,0.0,1,0,1,1,1,0,1,1
464.6042857142857,83.0,17.562857142857144,22.83,27.0,2240.0,12.98690143869444,9.537809523809525,8.558,759.2661369155535,-1.0,1,0,1,1,1,0,1,1
359.98,83.0,13.431666666666668,26.33,32.0,2410.0,16.560017178441058,10.88097619047619,11.191,700.1318605964328,0.0,1,1,1,1,1,0,1,1
258.4414285714285,82.0,9.772857142857143,33.7,35.0,2563.0,19.26240068713764,11.858261904761903,14.561000000000002,597.2833405418979,-1.0,1,0,1,1,1,0,1,1
164.3642857142857,82.0,6.277142857142858,33.7,36.0,1838.0,14.208288597809748,12.48597619047619,17.931,390.05767379823226,0.0,0,0,1,1,1,0,1,1
171.12499999999997,81.0,6.47,36.78,37.0,2020.0,16.048958557010952,13.13297619047619,21.609,359.79284163096963,-1.0,0,0,1,1,1,0,1,1
125.4542857142857,81.0,4.741428571428571,38.68,39.0,2073.0,17.360317801159546,13.607119047619047,25.477,333.3165995799707,0.0,0,0,1,1,1,0,1,1
97.31142857142858,81.0,3.638571428571428,39.33,39.0,2073.0,17.360317801159546,12.520690476190476,28.653,309.29182551973827,0.0,0,0,1,1,1,0,1,1
97.015,82.0,3.666666666666666,40.38,39.0,2075.0,17.37706678118961,9.870357142857143,31.255000000000003,314.1103839947549,1.0,0,0,1,1,1,0,1,1
97.49714285714286,82.0,3.687142857142857,40.38,39.0,2062.0,17.268198410994202,7.991404761904761,33.36,210.9797515297499,0.0,0,0,1,1,1,0,1,1
97.245,82.0,3.68,40.13,39.0,2064.0,17.284947391024264,7.292833333333334,35.224000000000004,208.82305109031,0.0,0,0,1,1,1,0,1,1
99.29999999999998,82.0,3.752857142857143,40.13,39.0,2059.0,17.24307494094911,5.911833333333333,36.954,207.20363038432524,0.0,0,0,1,1,1,0,1,1
99.11,82.0,3.748571428571428,39.92,39.0,2052.0,17.18445351084389,4.943523809523809,38.313,181.58466038982647,0.0,0,0,1,1,1,0,1,1
89.63,82.0,3.385,39.92,39.0,2005.0,16.790852480137428,4.304738095238095,38.935,72.09014418690539,0.0,0,0,1,1,1,0,1,1
94.33428571428573,82.0,3.564285714285713,39.08,37.0,1984.0,15.762937513420656,4.033452380952381,39.473,32.11109188772773,0.0,0,0,1,1,1,0,1,1
119.56000000000002,82.0,4.52,37.54,36.0,1866.0,14.424736955121324,3.838452380952381,39.549,65.69973786519608,0.0,0,0,1,1,1,0,1,1
327.19666666666666,82.0,12.368333333333334,36.26,36.0,1879.0,14.525230835301697,4.6011428571428565,39.307,79.26110157083492,0.0,0,0,1,1,1,0,1,1
345.53000000000003,82.0,13.06,38.68,38.0,2006.0,16.36847756066137,5.543285714285714,39.242,76.2988277178039,0.0,0,0,1,1,1,0,1,1
211.1542857142857,83.0,7.981428571428571,39.35,42.0,2204.0,19.87717414644621,5.974761904761905,39.139,97.39889344568766,1.0,0,0,1,1,1,0,1,1
139.14333333333337,83.0,5.261666666666667,40.25,42.0,2204.0,19.87717414644621,6.132214285714285,39.126,113.52635523671704,0.0,0,0,1,1,1,0,1,1
125.71428571428572,83.0,4.752857142857144,40.67,42.0,2225.0,20.06656645909384,6.2395000000000005,39.18,128.89720279699162,0.0,0,0,1,1,1,0,1,1
126.48571428571428,83.0,4.784285714285714,40.79,42.0,2225.0,20.06656645909384,6.342642857142858,39.246,140.57421922639648,0.0,0,0,1,1,1,0,1,1
123.81,83.0,4.6850000000000005,41.51,42.0,2221.0,20.03049173287524,6.436285714285715,39.405,148.75815570545612,0.0,0,0,1,1,1,0,1,1
107.4442857142857,83.0,4.064285714285714,42.71,42.0,2218.0,20.00343568821129,6.504214285714285,39.684,151.7430576848752,0.0,0,0,1,1,1,0,1,1
94.75714285714288,83.0,3.581428571428571,42.88,42.0,2194.0,19.78698733089972,6.505928571428572,40.064,147.89620985302042,0.0,0,0,1,1,1,0,1,1
97.235,83.0,3.675,42.88,41.0,2165.0,19.06055400472407,6.421428571428571,40.598,116.86502185569924,0.0,0,0,1,1,1,0,1,1
116.22142857142858,83.0,4.394285714285713,41.67,41.0,2136.0,18.805239424522224,5.62402380952381,41.139,67.46159401219592,0.0,0,0,1,1,1,0,1,1
136.73333333333332,83.0,5.171666666666667,41.45,40.0,2143.0,18.406699592012025,4.835190476190476,41.416,33.715311391441766,0.0,0,0,1,1,1,0,1,1
131.59285714285713,83.0,4.972857142857143,41.69,41.0,2164.0,19.05175005368263,4.5343333333333335,41.65,34.68989606338644,0.0,0,0,1,1,1,0,1,1
92.4457142857143,83.0,3.704285714285714,41.75,41.0,2160.0,19.01653424951685,4.378595238095238,41.8,35.428958651233074,0.0,0,0,1,1,1,0,1,1
93.36,83.0,3.53,43.69,40.0,2083.0,17.8913463603178,4.256309523809524,42.102,44.86139146798878,0.0,0,0,1,1,1,0,1,1
92.98428571428572,83.0,3.518571428571429,43.69,39.0,2059.0,17.24307494094911,4.129738095238095,42.392,52.654112427760765,0.0,0,0,1,1,1,0,1,1
103.80571428571427,83.0,3.925714285714285,37.94,36.0,1858.0,14.362894567318016,4.053809523809524,42.035,102.8051014730721,0.0,0,0,1,1,1,0,1,1
243.10666666666663,83.0,9.186666666666667,36.49,36.0,1912.0,14.780330684990338,4.566047619047619,41.413,114.59707190364284,0.0,0,0,1,1,1,0,1,1
155.22571428571428,83.0,5.865714285714285,37.34,38.0,1989.0,16.229761649130342,4.794476190476191,40.859,111.70840016161044,0.0,0,0,1,1,1,0,1,1
88.24000000000001,83.0,3.334285714285713,37.91,38.0,1989.0,16.229761649130342,4.760404761904761,40.362,108.34928087747748,0.0,0,0,1,1,1,0,1,1
87.86500000000001,83.0,3.32,37.91,37.0,1948.0,15.476916469830362,4.65297619047619,39.986,107.9436581431868,0.0,0,0,1,1,1,0,1,1
95.07285714285716,83.0,3.591428571428571,37.82,36.0,1905.0,14.726218595662443,4.49495238095238,39.623000000000005,106.61253834954496,0.0,0,0,1,1,1,0,1,1
73.5757142857143,83.0,2.781428571428571,36.11,35.0,1254.0,9.424522224608117,4.275809523809524,39.065,249.73321320516763,0.0,0,0,1,1,1,0,1,1
70.14333333333333,83.0,2.6566666666666663,35.67,35.0,2365.0,17.774318230620572,4.171047619047618,38.457,278.7443272965388,0.0,1,0,1,1,1,0,1,1
125.65857142857143,83.0,4.7614285714285725,34.91,32.0,2365.0,16.250805239424523,4.294190476190476,37.579,307.9777048207655,0.0,1,0,1,1,1,0,1,1
129.85857142857145,83.0,4.905714285714285,32.73,31.0,2235.0,14.877603607472622,4.432904761904761,36.483,318.8224863113919,0.0,0,0,1,1,1,0,1,1
129.19833333333335,83.0,4.876666666666667,30.7,29.0,2142.0,13.338630019325748,4.5280000000000005,35.759,319.19837092316106,0.0,0,0,1,1,1,0,1,1
128.44428571428574,82.0,4.857142857142857,29.26,28.0,2045.0,12.295469186171356,4.095047619047619,35.036,317.4086220210995,-1.0,0,0,1,1,1,0,1,1
124.21571428571428,82.0,4.692857142857143,27.19,26.0,1974.0,11.020828859780975,3.9777619047619046,34.021,317.626195393264,0.0,0,0,1,1,1,0,1,1
122.005,82.0,4.61,26.69,25.0,1854.0,9.952759287094697,4.105333333333333,32.899,322.0324517808724,0.0,0,0,1,1,1,0,1,1
125.69285714285714,82.0,4.754285714285714,25.43,24.0,1795.0,9.250590508911316,4.2487619047619045,31.651,328.8002433089123,0.0,0,0,1,1,1,0,1,1
131.1042857142857,82.0,4.955714285714286,24.06,22.0,1681.0,7.941163839381576,4.385190476190476,30.275,342.8229215725744,0.0,0,0,1,1,1,0,1,1
130.79666666666665,82.0,4.943333333333333,22.6,21.0,1221.0,5.505905089113163,4.601380952380953,28.924,350.5630550351184,0.0,0,0,1,1,1,0,1,1
134.73,81.0,5.095714285714287,21.58,20.0,794.0,3.409920549710114,4.845285714285715,27.515000000000004,480.6211721419596,-1.0,0,0,0,1,1,0,1,1
97.84666666666668,81.0,5.806666666666667,17.49,15.0,775.0,2.496242216018896,4.949809523809524,25.773,536.5805728044124,0.0,0,0,0,1,1,0,1,1
0.0,81.0,6.999999999999999,14.8,13.0,779.0,2.1745759072364184,5.159238095238096,23.98,557.8082107678232,0.0,0,0,0,1,1,0,1,1
0.0,81.0,11.874285714285715,12.55,8.0,788.0,1.353661155250161,5.859,22.165,550.5599573767304,0.0,0,0,0,1,1,0,1,1
0.0,81.0,23.426666666666662,6.41,3.0,754.0,0.4857204208718059,7.7159523809523805,19.88,525.6486469116045,0.0,0,0,0,1,1,0,1,1
0.0,82.0,0.0,2.25,0.0,2121.0,0.0,7.246666666666667,17.386,549.9052039518576,1.0,0,0,0,1,1,0,1,1
0.0,82.0,7.532857142857142,2.19,9.0,2121.0,4.098990766587932,7.538952380952379,14.935999999999998,587.3619837885328,0.0,0,1,0,1,1,0,1,1
117.5,82.0,39.59666666666667,12.03,14.0,2027.0,6.093622503757784,11.023190476190477,13.596,613.8225313557663,0.0,0,0,0,1,1,0,1,1
303.6542857142857,82.0,11.624285714285715,14.91,16.0,2027.0,6.96414000429461,11.69004761904762,12.681,646.2006998173595,0.0,0,0,0,1,1,0,1,1
565.7471428571429,82.0,21.391428571428573,14.91,21.0,2883.0,13.000429461026412,13.334857142857144,11.912,805.9718012712634,0.0,1,1,1,1,1,0,1,1
894.7666666666668,82.0,33.82833333333334,18.73,27.0,3574.0,20.721065063345502,16.20811904761905,11.627,990.9675911283208,0.0,1,1,1,1,1,0,1,1
556.6099999999999,82.0,21.04285714285714,26.41,29.0,3766.0,23.451578269272066,17.731738095238097,12.519,1097.8970807867192,0.0,1,0,1,1,1,0,1,1
292.52,82.0,10.795714285714286,28.33,31.0,2489.0,16.568391668456087,18.111309523809524,13.872,1000.9435548521204,0.0,1,0,1,1,1,0,1,1
246.35333333333327,82.0,9.316666666666668,29.28,32.0,2524.0,17.343354090616277,17.85554761904762,15.544999999999998,858.6743270879825,0.0,1,0,1,1,1,0,1,1
173.4542857142857,81.0,6.337142857142858,33.61,35.0,2619.0,19.68327249302126,16.146595238095237,18.265,625.3922235951874,-1.0,1,0,1,1,1,0,1,1
150.11428571428573,82.0,5.674285714285714,35.51,38.0,2547.0,20.78290745114881,16.71402380952381,21.591,602.0699571755202,1.0,1,0,1,1,1,0,1,1
122.14,82.0,4.62,35.51,39.0,2077.0,17.39381576121967,16.422738095238095,24.923,606.5719797902522,0.0,0,0,1,1,1,0,1,1
119.77,83.0,4.525714285714286,36.79,41.0,2190.0,19.280652780760143,12.91564285714286,27.399,589.8308985538891,1.0,0,0,1,1,1,0,1,1
91.86142857142856,83.0,3.474285714285714,39.72,42.0,2207.0,19.904230191110155,12.100642857142857,29.879999999999995,570.470410178204,0.0,0,0,1,1,1,0,1,1
91.8,83.0,3.47,40.73,42.0,2240.0,20.20184668241357,10.308500000000002,32.462,582.1175998026511,0.0,0,0,1,1,1,0,1,1
91.40285714285712,83.0,3.448571428571429,41.85,43.0,2257.0,20.83981103714838,7.27052380952381,34.774,483.80946662916745,0.0,0,0,1,1,1,0,1,1
91.57857142857144,84.0,3.465714285714285,41.85,43.0,2277.0,21.02447927850548,5.512809523809524,36.318,184.6588746851872,1.0,0,0,1,1,1,0,1,1
92.15833333333336,84.0,3.4866666666666672,42.56,43.0,2280.0,21.05217951470904,4.781904761904762,37.741,177.9667884122693,0.0,0,0,1,1,1,0,1,1
92.25142857142856,84.0,3.485714285714286,43.76,43.0,2276.0,21.01524586643762,4.198809523809524,39.189,163.33741491498748,0.0,0,0,1,1,1,0,1,1
91.98571428571428,84.0,3.482857142857142,43.76,43.0,2264.0,20.90444492162336,3.913380952380952,40.20399999999999,117.81081821670092,0.0,0,0,1,1,1,0,1,1
92.445,84.0,3.494999999999999,43.7,42.0,2219.0,20.012454369765944,3.695452380952381,41.023,61.87092298576751,0.0,0,0,1,1,1,0,1,1
91.54714285714286,84.0,3.458571428571428,43.63,42.0,2204.0,19.87717414644621,3.579309523809523,41.835,34.052900023341174,0.0,0,0,1,1,1,0,1,1
97.10333333333334,84.0,3.555,42.94,41.0,2198.0,19.35108438909169,3.4822380952380945,42.45,32.78143105817519,0.0,0,0,1,1,1,0,1,1
75.76142857142858,84.0,2.862857142857143,41.61,40.0,1166.0,10.015031135924415,3.421095238095238,42.639,342.9076487271102,0.0,0,0,1,1,1,0,1,1
60.16,84.0,2.2728571428571422,38.3,34.0,1912.0,13.959201202490874,3.301380952380952,42.396,347.7307547194775,0.0,0,0,1,1,1,0,1,1
116.155,84.0,4.388333333333334,33.74,25.0,1912.0,10.26411853124329,3.3953571428571423,41.585,348.12188159385227,0.0,0,1,1,1,1,0,1,1
119.40571428571432,84.0,4.514285714285715,26.6,23.0,1064.0,5.254885119175435,3.5002142857142857,40.06,461.24113963185096,0.0,0,0,1,1,1,0,1,1
124.82571428571428,84.0,4.717142857142858,22.16,19.0,799.0,3.259823920979171,3.623261904761905,38.02,568.6020283701655,0.0,0,0,0,1,1,0,1,1
186.78,84.0,7.06,19.23,18.0,1844.0,7.127335194331114,3.980690476190476,35.567,544.4346302970326,0.0,0,0,0,1,1,0,1,1
484.3514285714286,84.0,18.312857142857144,17.95,21.0,1844.0,8.3152243933863,5.463690476190476,32.986,516.5666139682922,0.0,0,0,1,1,1,0,1,1
526.4257142857143,84.0,19.53428571428572,19.3,28.0,2088.0,12.55400472407129,7.067619047619049,30.546,503.904852129844,0.0,0,1,1,1,1,0,1,1
358.9983333333334,84.0,13.57,30.83,32.0,2465.0,16.937942881683487,8.078761904761905,29.266,538.3162639192689,0.0,1,0,1,1,1,0,1,1
196.06571428571425,84.0,7.412857142857144,32.07,34.0,2502.0,18.26669529740176,8.46454761904762,28.178999999999995,575.061774459444,0.0,1,0,1,1,1,0,1,1
125.74571428571429,84.0,4.751428571428571,32.07,34.0,2502.0,18.26669529740176,8.653404761904762,27.225,577.0202769400743,0.0,1,0,1,1,1,0,1,1
129.99,82.0,4.916666666666667,32.56,33.0,2454.0,17.389306420442345,8.917785714285715,26.651,603.8154979425052,-2.0,1,0,1,1,1,0,1,1
135.25714285714284,82.0,5.111428571428571,32.56,32.0,2422.0,16.642473695512134,8.99009523809524,26.533,621.7645499347445,0.0,1,0,1,1,1,0,1,1
130.98285714285714,80.0,4.954285714285716,32.39,29.0,2184.0,13.600171784410565,9.034095238095238,27.112,528.6486335722223,-2.0,0,0,1,1,1,0,1,1
126.225,80.0,4.77,30.2,28.0,2075.0,12.475842817264333,9.039380952380954,27.916000000000004,265.39069731665825,0.0,0,0,1,1,1,0,1,1
164.48999999999998,80.0,6.218571428571428,28.23,28.0,2078.0,12.493880180373631,8.955238095238096,28.815999999999995,235.4141504290303,0.0,0,0,1,1,1,0,1,1
209.47000000000003,80.0,7.91857142857143,29.04,29.0,2182.0,13.58771741464462,7.915809523809524,29.925,188.39544698438,0.0,0,0,1,1,1,0,1,1
207.11666666666665,79.0,7.836666666666666,29.04,30.0,2269.0,14.616706033927422,6.746047619047618,30.899,174.45601164763534,-1.0,0,0,1,1,1,0,1,1
190.245,80.0,7.19,28.88,32.0,2358.0,16.202705604466395,6.108047619047619,30.704,167.25044427776865,1.0,1,0,1,1,1,0,1,1
131.80285714285716,80.0,4.985714285714288,30.82,32.0,2358.0,16.202705604466395,5.865333333333334,30.579,153.83598769829834,0.0,1,0,1,1,1,0,1,1
132.73666666666665,80.0,5.016666666666667,30.82,31.0,2294.0,15.27034571612626,5.891857142857143,30.454,134.57191386021046,0.0,0,0,1,1,1,0,1,1
131.95714285714286,80.0,4.984285714285714,30.65,29.0,2196.0,13.674898003006229,5.898619047619048,30.263,118.606913795107,0.0,0,0,1,1,1,0,1,1
132.89857142857144,81.0,5.022857142857142,27.25,27.0,2009.0,11.647627227829076,5.889761904761905,29.732,120.69709561082615,1.0,0,0,1,1,1,0,1,1
197.06000000000003,81.0,7.45,26.56,25.0,1956.0,10.500322095769809,6.139333333333333,29.149,143.4993224916258,0.0,0,0,1,1,1,0,1,1
428.82857142857137,81.0,16.212857142857146,26.91,29.0,2194.0,13.662443633240285,7.283619047619048,28.82,138.91580183694023,0.0,0,0,1,1,1,0,1,1
343.9628571428572,81.0,13.004285714285714,30.22,32.0,2544.0,17.48078161906807,7.962190476190477,29.019,171.68899531161298,0.0,1,0,1,1,1,0,1,1
178.97,82.0,6.765000000000001,31.79,35.0,2544.0,19.1196048958557,7.846833333333333,29.294,195.5441410810127,1.0,1,0,1,1,1,0,1,1
123.57857142857142,82.0,4.674285714285714,34.88,35.0,2544.0,19.1196048958557,7.530595238095239,29.878,213.55199731108908,0.0,1,0,1,1,1,0,1,1
128.8542857142857,82.0,4.87,34.88,34.0,2515.0,18.36160618423878,7.29859523809524,30.478,223.8378381279126,0.0,1,0,1,1,1,0,1,1
130.57,82.0,4.936666666666666,34.77,33.0,2461.0,17.438909168992915,7.293690476190475,30.873,228.34041351553225,0.0,1,0,1,1,1,0,1,1
130.92,83.0,4.961428571428572,34.77,32.0,2434.0,16.724930212583207,7.288166666666667,31.268,230.46284347421823,1.0,1,0,1,1,1,0,1,1
130.0242857142857,83.0,4.912857142857143,33.65,32.0,2391.0,16.429461026411854,7.281023809523809,31.568,225.14133832377823,0.0,1,0,1,1,1,0,1,1
128.71,83.0,4.863333333333333,31.56,28.0,2102.0,12.638179085248014,7.265071428571429,31.999,210.51378946652235,0.0,0,0,1,1,1,0,1,1
202.45857142857145,83.0,7.657142857142857,29.49,30.0,2336.0,15.048314365471333,7.285785714285714,32.292,154.6697197974507,0.0,1,0,1,1,1,0,1,1
133.9014285714286,83.0,5.062857142857142,33.33,33.0,2409.0,17.070431608331543,6.1707857142857145,32.934,135.6187466556306,0.0,1,0,1,1,1,0,1,1
115.95833333333331,83.0,4.486666666666666,33.45,33.0,2506.0,17.757783981103714,5.319023809523809,33.257000000000005,132.5039202774339,0.0,1,0,1,1,1,0,1,1
128.22857142857143,83.0,4.8514285714285705,34.7,34.0,2530.0,18.471118745973804,5.127666666666666,33.548,131.16469714743158,0.0,1,0,1,1,1,0,1,1
129.7642857142857,83.0,4.905714285714288,35.46,34.0,2559.0,18.68284303199485,5.150809523809524,33.606,132.7805624998533,0.0,1,0,1,1,1,0,1,1
130.29999999999998,84.0,4.928333333333335,35.46,34.0,2553.0,18.63903800730084,5.156642857142858,33.664,136.16529987074003,1.0,1,0,1,1,1,0,1,1
129.33857142857144,84.0,4.888571428571429,35.08,33.0,2295.0,16.26261541765085,5.151833333333333,33.69500000000001,141.71430571556328,0.0,0,0,1,1,1,0,1,1
127.07,84.0,4.803333333333333,32.59,28.0,2054.0,12.349581275499247,5.1360238095238095,33.477,180.618228439004,0.0,0,0,1,1,1,0,1,1
128.13142857142856,84.0,4.844285714285713,28.82,25.0,1897.0,10.183594588791069,5.129166666666667,32.994,234.7454649899188,0.0,0,0,1,1,1,0,1,1
130.89714285714288,84.0,4.95,25.7,22.0,1676.0,7.917543482928925,5.137833333333333,32.408,307.0480418436176,0.0,0,0,1,1,1,0,1,1
122.16,84.0,4.614999999999999,25.01,24.0,1800.0,9.276358170496028,4.833619047619047,31.96,341.34519836148934,0.0,0,0,1,1,1,0,1,1
124.42857142857142,85.0,4.675714285714286,25.89,25.0,1848.0,9.920549710113807,4.794904761904762,31.216,354.1348770046678,1.0,0,0,1,1,1,0,1,1
155.85,85.0,5.891428571428572,25.89,27.0,1984.0,11.502684131415077,4.935380952380952,30.46,337.4799417907845,0.0,0,0,1,1,1,0,1,1
279.9166666666667,85.0,10.58,25.96,27.0,1987.0,11.520077302984754,5.508238095238096,29.586,306.3592843559852,0.0,0,0,1,1,1,0,1,1
